rank,name,username,network_degrees,journo_followers,total_followers,location,site,page_rank,betweenness_centrality,closeness_centrality,score_1,score
8265,Lagipoiva Cherelle Jackson,lagipoiva,79,48,5734,remotely,Guardian,2.75E-05,3.95E-06,0.44701906,48.091744,21.47742054
8266,Natalie Eilbert,natalie_eilbert,132,47,9331,"Green Bay, WI",TheNation,3.82E-05,1.01E-05,0.456234582,47.14618567,21.47637283
8267,Geraldine Doogue,GeraldineDoogue,65,52,6376,Sydney,AustraliaBroadcastCorp,2.66E-05,1.06E-06,0.412036148,52.11051733,21.44864826
8268,Christina Coleman,CColemanFoxNews,151,46,6913,"Los Angeles, CA",fox,4.26E-05,2.63E-05,0.465415621,46.10599933,21.43378544
8269,Ben Raue,benraue,134,47,5272,Burramatta,Guardian,4.38E-05,1.67E-05,0.455444115,47.08259467,21.42468203
8270,Ryan Glasspiegel,sportsrapport,71,49,10283,Chicago,NYPost,3.09E-05,1.10E-05,0.436252966,49.16795567,21.41303091
8271,Avery Blank,BlankAvery,118,47,4445,United States,forbes,3.41E-05,9.54E-06,0.455155603,47.06963833,21.40816148
8272,Simon Driver,SimonChapman6,70,52,13431,Sydney,AustraliaBroadcastCorp,2.87E-05,4.11E-06,0.410607648,52.232804,21.39939325
8273,Kyle Spencer,KyleYSpencer,213,38,7386,"New York, NY",NYTimes,5.11E-05,6.77E-06,0.468633339,38.093556,21.39598633
8274,Michal Rozworski,michalrozworski,133,47,6161,London,TheNation,3.99E-05,1.05E-05,0.454694745,47.09652233,21.39259711
8275,Leanne de Bassompierre,LdeBassompierre,93,47,4088,Abidjan,Bloomberg,3.19E-05,6.20E-06,0.43292346,47.06404533,21.37932928
8276,Shereena Qazi,ShereenaQazi,85,49,9572,"Istanbul, Turkey",aljazeera,2.91E-05,4.61E-06,0.435160881,49.15634267,21.35690028
8277,Alexis Christoforous,AlexisTVNews,83,48,5582,"New York, NY",AOL,2.75E-05,3.35E-06,0.444291761,48.089312,21.34584482
8278,Usman Sharifi,usharifi,61,52,7908,"Kabul, Afghanistan",AFP,2.42E-05,1.81E-06,0.409686758,52.137072,21.33178971
8279,Chris Harris,harrismonkey,50,50,356657,,Mic,4.28E-05,0.000181981,0.402120347,55.94428333,21.30117599
8280,Michael D'Antonio,MBDAntonio,269,45,4220,,CNN,6.08E-05,4.54E-06,0.472889717,45.0633,21.29500422
8281,Nicole Kraft,Nicole_Kraft,227,45,5202,"Columbus, Ohio",ap,6.04E-05,8.76E-05,0.472806735,45.07803,21.29474963
8282,Lynn Parramore,LynnParramore,158,46,4725,New York,Salon,4.12E-05,1.37E-05,0.462440124,46.07245,21.2889976
8283,Julie Nesrallah,JulieNesrallah,114,47,6184,"Toronto, ON",cbc,4.45E-05,3.55E-05,0.452081776,47.09688267,21.26974292
8284,Jake Brown,JakeBrownRadio,80,50,7473,"Astoria, Queens, NYC",NYPost,4.22E-05,0.000169621,0.424851369,50.12455,21.26902607
8285,Thomas Black,jackblack,49,46,468633,"Los Angeles, CA",aljazeera,2.83E-05,0.000137652,0.42861919,53.185706,21.25644848
8286,Eric Ravenscraft,LordRavenscraft,101,48,5683,"Austin, TX",Wired,3.14E-05,2.80E-06,0.44206848,48.090928,21.23938524
8287,Russell Dorsey,Russ_Dorsey1,60,54,15506,"Chicago, IL",suntimes,2.98E-05,5.90E-06,0.392099157,54.279108,21.22807348
8288,Adam Marshall,AJBMarshall,98,52,7769,London,techradar,3.52E-05,8.53E-06,0.407595096,52.13466267,21.22238891
8289,Mikey O'Connell,mikeyoconnell,58,52,3877,Los Angelish,HollywoodReporter,2.39E-05,1.99E-06,0.407795586,52.06720133,21.21907268
8290,George Nishiyama,g_nishiyama,143,42,10226,æ¥æ¬ æ±äº¬,WallStJournal,3.93E-05,9.45E-06,0.458135156,42.143164,21.20191786
8291,Melinda Howells,MelindaHowells,110,50,7536,Brisbane,AustraliaBroadcastCorp,4.06E-05,3.24E-06,0.42281795,50.1256,21.16745047
8292,Rebecca Ramsey,RebeccaRams,149,46,4896,"Los Angeles, CA",BusinessInsider,4.02E-05,4.24E-06,0.459247892,46.075072,21.14264136
8293,George Dvorsky,dvorsky,120,46,9568,Toronto,gizmodo,3.78E-05,1.88E-05,0.458778713,46.14670933,21.13747436
8294,Michael Starr,StarrMSS,87,47,4762,,NYPost,3.83E-05,7.82E-05,0.449367476,47.07460467,21.13703383
8295,Joy Bauer,joybauer,78,47,137446,NYC,Today,3.17E-05,1.48E-05,0.439311521,49.15332067,21.12063078
8296,Doug Feinberg,DougFeinberg,57,54,10342,NYC,AOL,2.83E-05,5.13E-06,0.39038067,54.186156,21.11689203
8297,Mark Kersten,MarkKersten,68,50,11797,"Montreal, Canada",aljazeera,2.67E-05,6.38E-06,0.421429168,50.19661667,21.1128884
8298,Mike Levine,mrlevine,184,45,21686,Los Angeles / Detroit ,ABC,5.21E-05,4.36E-05,0.467434165,45.32529,21.11056325
8299,James Hancock,jameshancockABC,81,51,3950,"Melbourne, Victoria",AustraliaBroadcastCorp,3.19E-05,1.98E-06,0.413649186,51.06715,21.10999676
8300,Ben Kew,ben_kew,137,46,6001,"Miami, FL",Breitbart,4.57E-05,3.83E-05,0.458213066,46.09201533,21.09888235
8301,Rebecca Ellis,Rjaellis,186,45,6483,"Portland, OR",NPR,4.52E-05,3.81E-06,0.467434165,45.097245,21.05726524
8302,Carolyn Manno,carolynmanno,112,46,14572,"New York, NY",CNN,3.95E-05,2.47E-05,0.455713722,46.22343733,21.01374294
8303,Matt Whittaker,MattWhittakerPB,134,47,5014,,USNews,4.36E-05,1.28E-05,0.446408049,47.07855267,20.99871157
8304,Erin Carson,ErinCarson,78,48,4131,"Louisville, KY/Nashville, TN",TheNation,3.01E-05,8.25E-06,0.436747965,48.066096,20.97833597
8305,Maggie Freleng,maggiefreleng,162,45,10102,"New York, NY",NPR,4.17E-05,5.88E-06,0.46525489,45.15153,20.97172009
8306,Joey Nolfi,joeynolfi,56,49,9648,Chromatica,People,2.40E-05,3.53E-06,0.427124382,49.157584,20.9627487
8307,Joe Schoffstall,JoeSchoffstall,67,51,4947,DC metro area via Pittsburgh ,Fox,2.43E-05,1.07E-06,0.410545084,51.084099,20.9550625
8308,Jill Martin,JillMartin,59,47,76481,,CNN,2.44E-05,4.55E-06,0.440208697,48.19820233,20.9535383
8309,Gregg Bakowski,GreggBakowski,83,51,15893,,Guardian,3.83E-05,3.51E-06,0.409671185,51.270181,20.94857312
8310,Mario Armstrong,marioarmstrong,124,47,21746,"New York, USA",NBC,4.06E-05,1.96E-05,0.443633388,47.34068733,20.92633937
8311,Dean Van Nguyen,deanvannguyen,54,49,10308,"Dublin City, Ireland",Guardian,2.43E-05,6.94E-06,0.426077467,49.168364,20.91366394
8312,Paul Douglas,pdouglasweather,203,44,26999,Minnesota,StarTribune,5.13E-05,1.52E-05,0.473159607,44.39598533,20.91270484
8313,Jane Dunford,Jane_Dunford,69,51,9451,London. Brighton,Guardian,3.07E-05,9.33E-06,0.409359979,51.160667,20.91024425
8314,Nick McLaren,nickpmclaren,124,50,4485,Dharawal country,AustraliaBroadcastCorp,4.32E-05,7.13E-06,0.417640453,50.07475,20.89763196
8315,Mark Johnson,philosophygeek,126,45,6432,TBD,Economist,3.65E-05,9.26E-06,0.46361378,45.09648,20.88498483
8316,Alicia Eler,aliciaeler,161,45,4585,Minneapolis-Istanbul-Chicago,StarTribune,4.43E-05,1.78E-05,0.463314828,45.068775,20.8650995
8317,Becca Farsace,BeccaFarsace,61,48,12797,NYC,TheVerge,2.31E-05,1.75E-06,0.433445789,48.204752,20.84977232
8318,AJ LaTrace,ajlatrace,118,46,4405,"Chicago, IL",BusinessInsider,3.50E-05,9.14E-06,0.452613369,46.06754333,20.83550048
8319,Rateb Noori,RatebNoori,52,50,12532,,AFP,2.15E-05,9.22E-07,0.415835695,50.20886667,20.83521186
8320,Areva Martin,ArevaMartin,58,47,57614,Instagram: arevamartin,CNN,2.21E-05,2.48E-06,0.438864302,47.90261933,20.8246859
8321,Chelsea Beck,beck2thefuture,98,48,4111,"Brooklyn, NY",gizmodo,3.36E-05,2.25E-05,0.433498091,48.065776,20.82216525
8322,Mark Miller,RetireRevised,163,45,8719,,Mic,4.39E-05,1.61E-05,0.461568717,45.130785,20.8007754
8323,Peter Cowan,PeterCBC,71,49,38381,"St. John's, NL",cbc,3.07E-05,3.46E-06,0.421280911,49.62688967,20.77481296
8324,Lauren Debter,laurengensler,148,45,4213,"New York, New York",forbes,4.05E-05,9.64E-06,0.460858186,45.063195,20.75318034
8325,Henry Mckenna,McKennAnalysis,116,48,6634,Hands on a keyboard,Today,5.55E-05,8.32E-05,0.431813355,48.106144,20.74995824
8326,James A. Smith,james_ka_smith,64,49,37026,"Grand Rapids, MI",Jacobin,2.37E-05,2.82E-06,0.420869632,49.604758,20.74987411
8327,Barrett Sallee,BarrettSallee,79,51,104502,"Smyrna, Ga.",CBS,4.15E-05,4.81E-05,0.399659938,52.776534,20.73766157
8328,Joe Kwaczala,joekjoek,62,48,21202,Los Angeles,Vulture,2.61E-05,9.85E-06,0.430382139,48.339232,20.73134237
8329,Seth J. Prins,s_j_prins,174,45,5416,,Jacobin,4.65E-05,1.02E-05,0.460169486,45.08124,20.72631895
8330,David Coverdale,dpcoverdale,96,52,7337,,DailyMail,5.13E-05,1.52E-05,0.397757216,52.12717467,20.70866755
8331,Tristan Champion,SultanofStat,101,48,96886,New Jersey,HuffingtonPost,4.34E-05,1.70E-05,0.424499962,49.550176,20.705023
8332,Rebecca Solnit,RebeccaSolnit,92,46,7923,Pacific Coast,Guardian,2.96E-05,5.27E-06,0.449442433,46.121486,20.7016524
8333,Tom Jenkins,TomJenkinspix,66,52,4503,London,Guardian,3.35E-05,6.18E-06,0.397654486,52.078052,20.69355214
8334,Ben Travers,BenTTravers,65,48,5152,"Los Angeles, CA",https://www.indiewire.com/2022/01/hbo-series-2022-new-shows-returning-house-of-the-dragon-barry-season-3-1234688640/,2.46E-05,1.37E-06,0.430450896,48.082432,20.67938447
8335,Tyler O'Neil,Tyler2ONeil,260,44,5381,"Washington, DC",Fox,6.58E-05,2.58E-05,0.468674097,44.07892133,20.64015446
8336,Gabino Iglesias,Gabino_Iglesias,52,52,27246,Austin,NPR,2.79E-05,1.12E-05,0.395117848,52.472264,20.63942806
8337,Michael Patrick Leahy,michaelpleahy,248,44,14061,"Nashville, TN",Breitbart,6.25E-05,3.21E-05,0.467799363,44.206228,20.63140864
8338,Philip Hoare,philipwhale,53,52,7003,,Guardian,2.51E-05,4.93E-06,0.39623638,52.12138533,20.6283404
8339,Zach Weissmueller,TheAbridgedZach,127,45,6502,Florida | Signal 323.454.3820,reason,3.68E-05,5.57E-06,0.457454564,45.09753,20.60776315
8340,Patrick Snell,PATRICKCNN,86,48,6132,"Atlanta, United States. ",CNN,3.92E-05,6.61E-05,0.428875031,48.098112,20.60704038
8341,Kerry Crowley,KO_Crowley,67,48,18176,"San Francisco, CA",SanJoseMercuryNews,3.11E-05,1.39E-05,0.427955429,48.290816,20.60408874
8342,Steve Webb,stevewebb1,61,52,14363,"Olveston, Bristol",DailyMail,2.68E-05,2.33E-06,0.394857283,52.24895867,20.58173029
8343,Liz Highleyman,LizHighleyman,361,43,10688,San Francisco/St. Pete,freelance,8.46E-05,4.75E-05,0.477774161,43.15319467,20.58088515
8344,Allison Devereaux,allisondev,76,47,4439,Southwestern Ontario ,cbc,3.08E-05,9.55E-06,0.43756362,47.06954433,20.58070518
8345,Jacques Torres,jacquestorres,58,41,52994,"New York, NY",NYTimes,2.72E-05,4.75E-06,0.414556102,41.72425133,20.5763059
8346,Odie Henderson,odienator,54,51,4253,NYC area,Slate,2.15E-05,5.79E-07,0.403052713,51.072301,20.57025892
8347,Romain Dillet,romaindillet,59,50,18272,Paris,TechCrunch,2.67E-05,4.77E-05,0.409889311,50.30453333,20.55687803
8348,Matt Cooper,cooper_m,143,40,231613,Ireland,LATimes,5.18E-05,0.00018299,0.471091421,43.08817333,20.54961596
8349,Aaron Klein,AaronKleinShow,64,47,33114,"Manhattan, NY",Breitbart,2.38E-05,2.10E-06,0.434634413,47.518786,20.54055854
8350,Zoe Adjonyoh,ZoeAdjonyoh,135,46,4590,London & New York  ,Today,4.23E-05,1.73E-05,0.445798707,46.07038,20.52242818
8351,Robin Harris,RCarhartHarris,74,45,34612,"Berkeley, California",ZDNet,2.71E-05,7.65E-06,0.453108111,45.51918,20.50748733
8352,Rowan Moore,RowanMoore,55,50,20660,London,Guardian,2.33E-05,1.45E-06,0.408429193,50.34433333,20.49177754
8353,David Katzmaier,dkatzmaier,68,48,8493,NYC,VICE,2.80E-05,3.74E-06,0.425841777,48.135888,20.46933869
8354,Shawn Johnson,SJohnsonWPR,77,46,7564,"Madison, WI",NPR,2.45E-05,1.12E-06,0.444273446,46.11598133,20.46234223
8355,Marianela D Aprile,maridapr,100,47,5423,a goose on beverly road,Jacobin,3.31E-05,8.00E-06,0.43477468,47.08496033,20.45287926
8356,Mark Pazniokas,CTMirrorPaz,162,44,8968,,DailyMirror,4.05E-05,2.83E-06,0.463993006,44.13153067,20.44620692
8357,Tom Horgen,tomhorgen,67,48,6783,"St. Paul, MN",StarTribune,2.52E-05,1.93E-06,0.425438343,48.108528,20.44412645
8358,Tom Winter,WinterForMT,241,43,25653,"Missoula, MT",NBC,5.92E-05,2.63E-05,0.473180381,43.367693,20.43374894
8359,Kanis Leung,kanis_leung,80,47,4635,Hong Kong,scmp,2.61E-05,4.59E-07,0.43435415,47.072615,20.43041536
8360,Ben Miller,ActualBenMiller,54,48,150315,,DailyMail,3.07E-05,5.33E-05,0.414428576,50.40504,20.3909303
8361,Mark Wilson,ctrlzee,81,46,13194,"Chicago, IL",techradar,2.78E-05,1.62E-05,0.442231732,46.202308,20.38739318
8362,Paul Constant,paulconstant,109,45,7621,"Seattle, WA",BusinessInsider,3.33E-05,8.09E-06,0.452423371,45.114315,20.38491108
8363,Todd Archer,toddarcher,59,54,86496,Dallas,ESPN,3.13E-05,4.17E-06,0.371706485,55.556928,20.36151031
8364,David Brandt,davidbrandtAP,69,48,8480,"Phoenix, AZ",ap,3.10E-05,8.97E-06,0.423432583,48.13568,20.35348965
8365,Greg Norman,SharkGregNorman,58,49,107761,,Fox,3.29E-05,4.29E-05,0.407841881,50.76009633,20.34317267
8366,Jay Gray,jaygraymatters,49,49,4656,,NBC,2.04E-05,9.27E-07,0.414540157,49.076048,20.32823017
8367,Joyce Philippe,JoyceMeetsWorld,278,43,4983,"New York, NY",ABC,7.17E-05,0.000199167,0.471957853,43.071423,20.311042
8368,Tim Bajarin,Bajarin,199,43,4952,"Campbell,, CA",forbes,5.37E-05,2.89E-05,0.471875199,43.07097867,20.30738009
8369,Artur Galocha,arturgalocha,92,39,8064,Compostela/Madrid,WashingtonPost,3.15E-05,1.03E-05,0.451835389,39.104832,20.29205311
8370,Jason Cipriani,MrCippy,68,48,6672,"Pueblo, CO",cnet,2.78E-05,4.64E-06,0.422089353,48.106752,20.28281839
8371,Kayna Whitworth,KaynaWhitworth,76,47,18158,,ABC,2.80E-05,6.70E-06,0.42997006,47.28447533,20.26975076
8372,Richard Martin,Rich9908,102,47,10799,"East Dulwich, London",AustraliaBroadcastCorp,4.42E-05,1.79E-05,0.430124498,47.16918433,20.25223657
8373,Laurie Brookins,StyleWriterNYC,154,43,38827,New York/Detroit/South Florida,HollywoodReporter,5.40E-05,0.000218807,0.467819669,43.55652033,20.24642135
8374,Brian T. Smith,ChronBrianSmith,52,50,30956,"Houston, Texas",houstonchronicle,2.62E-05,3.94E-06,0.402841801,50.51593333,20.24600981
8375,Donika Kelly,officialdonika,61,42,8688,Your heart,NewYorker,2.25E-05,1.04E-06,0.427632803,42.121632,20.23490772
8376,Tara Long,TaraLongest,54,47,50329,"New York, NY",polygon,2.47E-05,1.03E-05,0.426836813,47.78848767,20.22960799
8377,Diana Pearl,dianapearl_,208,43,4481,new york city,People,5.55E-05,3.52E-05,0.470043593,43.06422767,20.2269694
8378,Nellie Andreeva,DeadlineNellie,57,46,5579,"Hollywood, USA",deadline,2.24E-05,1.59E-06,0.439025196,46.08554467,20.21393715
8379,Ece Toksabay,ecetoksabay,65,49,4362,,Reuters,2.39E-05,1.33E-06,0.412099168,49.071246,20.20753944
8380,Andrew Liptak,AndrewLiptak,52,50,5626,Abenaki land (Vermont),TheVerge,2.26E-05,3.40E-06,0.40358096,50.09376667,20.19796922
8381,Jessica Washington,JesWashington,94,47,6921,"Jakarta, Indonesia",MotherJones,3.16E-05,3.50E-06,0.428943307,47.108429,20.18359038
8382,Gloria Macarenko,CBCGloria,73,50,10406,"Vancouver, B.C.",cbc,3.23E-05,3.36E-06,0.402962295,50.17343333,20.1830583
8383,Alice Arnold,alicearnold1,59,50,42090,,Guardian,2.74E-05,3.18E-06,0.400655373,50.7015,20.17329852
8384,Annie Costabile,AnnieCostabile,54,49,6411,"Chicago, IL",suntimes,2.58E-05,6.40E-06,0.410560723,49.104713,20.13897095
8385,Malcolm Brabant,MalcolmBrabant,105,44,3793,UK,Pbs,3.30E-05,7.61E-06,0.455867927,44.05563067,20.07086891
8386,Mat Smith,thatmatsmith,232,43,5500,"London, England",Guardian,6.55E-05,6.70E-05,0.466220943,43.07883333,20.06587742
8387,Neal Lawson,Neal_Compass,78,49,6520,,Guardian,2.94E-05,1.35E-06,0.408894056,49.10649333,20.05758099
8388,Brett Ruskin,Brett_CBC,63,50,22352,"Halifax, Nova Scotia",cbc,2.82E-05,2.60E-06,0.399571035,50.37253333,20.05297851
8389,Cagan Koc,cagankoc,79,46,4678,,aljazeera,3.34E-05,0.000182031,0.435037924,46.07172933,20.02734699
8390,Casey Bond,CaseyLynnBond,81,47,12379,"Los Angeles, CA",USNews,2.98E-05,1.83E-05,0.424650494,47.19393767,19.99975108
8391,Turron Davenport,TDavenport_NFL,56,52,37487,Philly ð« Nashville,ESPN,3.39E-05,8.94E-06,0.382131241,52.64977467,19.99497413
8392,Simon Cambers,scambers73,73,47,12954,London,Guardian,3.14E-05,7.10E-06,0.424082377,47.202946,19.97490463
8393,Molly O'Neill,molly_oneill,285,35,20326,"Brooklyn, NY by way of Texas",NYTimes,7.09E-05,4.57E-05,0.473679494,35.23713667,19.96193481
8394,Kitty Empire,kittyempire666,80,47,5782,Northeast London,Guardian,3.17E-05,4.00E-06,0.423998959,47.09058467,19.94715498
8395,Tom Dyckhoff,tomdyckhoff,91,47,33959,London. Or elsewhere.,Guardian,4.13E-05,0.000105391,0.42195715,47.53202433,19.94423179
8396,John DAVISON,jwhdavison,87,46,28042,"Bay Area, CA",Reuters,4.19E-05,0.00012557,0.431450342,46.42997733,19.93947267
8397,Mekeisha Madden Toby,mekeishamadto,59,47,5483,Los Angeles,https://tvline.com/2022/01/06/tyler-perry-studios-covid-vaccine-mandate-all-casts-and-crews/,2.58E-05,1.11E-05,0.423549066,47.08590033,19.9249976
8398,Matt Elliott,GraphicMatt,54,48,33018,"Toronto, ON",cnet,2.43E-05,4.09E-06,0.412714618,48.528288,19.91931775
8399,Austin Grabish,AustinGrabish,200,43,5353,Canada/often in California ,cbc,5.76E-05,3.61E-05,0.462221964,43.07672633,19.89327675
8400,Kamala Thiagarajan,Kamal_t,76,46,9754,"Madurai, India",NPR,2.77E-05,1.01E-05,0.431674992,46.14956133,19.88933058
8401,Dr Amir Khan,DrAmirKhanGP,58,48,171399,Yorkshire and The Humber,Mic,3.16E-05,2.73E-05,0.402811688,50.742384,19.88729319
8402,Mario Garcia,DrMarioRGarcia,68,44,6827,"NYC, Tampa or Lufthansa flight",NBC,2.32E-05,1.28E-06,0.451248934,44.10012933,19.87754472
8403,Paula Ramon,paulacramon,162,43,6947,"Los Angeles, California",AFP,4.56E-05,1.91E-05,0.461232915,43.09957367,19.85597867
8404,Alex Watt,AlexanderWatt,61,47,6354,,NewYorker,2.39E-05,4.00E-06,0.421792014,47.099546,19.84521851
8405,Ellie Bufkin,ellie_bufkin,170,44,4116,NYC,fox,4.72E-05,5.95E-06,0.450682844,44.060368,19.84364855
8406,Alison Denisco Rayome,AlisonDeNisco,252,42,4287,CT,cnet,6.73E-05,6.24E-05,0.471689331,42.060018,19.82510683
8407,Mael Vallejo,MaelVallejo,91,38,10358,MÃ©xico,WashingtonPost,2.87E-05,5.71E-06,0.452822551,38.13120133,19.82250676
8408,Shannon Martin,ShannonMartinTV,109,44,5952,Toronto,cbc,4.38E-05,8.31E-05,0.449911481,44.087296,19.8157429
8409,Ali Harb,Harbpeace,131,43,3944,"Washington, DC",aljazeera,3.65E-05,4.39E-06,0.46040538,43.05653067,19.81044485
8410,Daniel Dylan Wray,DanielDylanWray,106,46,4001,"Sheffield, England",Guardian,3.75E-05,5.43E-06,0.430193172,46.06134867,19.8020818
8411,Patrick Sullivan,PatchNavillus,51,44,7493,New York City,WallStJournal,2.10E-05,6.44E-07,0.408398239,44.10989733,19.7911598
8412,Josh Katzowitz,joshkatzowitz,130,43,5308,"Austin, TX",DailyDot,4.33E-05,3.55E-05,0.459776867,43.07608133,19.7878955
8413,Henry Mcdonald,henrymcdonald,63,48,9509,"Belfast, Northern Ireland",Guardian,2.82E-05,4.57E-06,0.411234338,48.152144,19.77053164
8414,Katherine Franke,ProfKFranke,93,44,4954,"New York, USA",TheNation,2.80E-05,2.17E-06,0.4484886,44.07265867,19.74979169
8415,Michael Collins,ESPNCaddie,69,46,72413,"Course, Airport, or Asleep",USAToday,4.96E-05,0.000122682,0.424182523,47.11033267,19.74788791
8416,Ore Ogunbiyi,OreOgunb,131,43,5504,London,Economist,3.93E-05,8.88E-06,0.458291004,43.07889067,19.72459061
8417,Mike Fitzpatrick,RepFitzpatrick,83,45,11307,"Langhorne, PA",ap,2.54E-05,7.38E-07,0.437261828,45.169605,19.71386316
8418,Gibran Peshimam,gibranp,71,46,14634,Islamabad/Kabul/Karachi,Reuters,2.71E-05,7.44E-06,0.427327605,46.224388,19.70501342
8419,Gavin Jackson,GavinJackson,274,42,6636,"Columbia, SC",FinancialTimes,6.16E-05,9.08E-06,0.468450017,42.092904,19.69666115
8420,Grant Lawrence,GrantLawrence,61,50,35934,Vancouver BC Canada,cbc,2.90E-05,2.73E-06,0.391117344,50.5989,19.67298729
8421,James Max,thejamesmax,89,46,41591,London,FinancialTimes,4.18E-05,0.000198953,0.424449808,46.63772867,19.66003307
8422,Kieran Canning,KieranCanning,102,49,11211,London,AFP,4.81E-05,1.29E-05,0.400402331,49.183113,19.65637366
8423,Sierra Fox,thesierrafox,58,46,7876,"Washington, DC",Fox,2.18E-05,1.48E-06,0.426701621,46.12076533,19.65403995
8424,Mike Walters,MikeWaltersMGM,70,54,4790,,DailyMirror,4.38E-05,1.34E-05,0.363593197,54.08622,19.64970714
8425,Sarah Corker,SarahCorkerNews,87,44,6731,Manchester via Hull & Carlisle,BBC,4.44E-05,0.000226508,0.404869629,44.09872133,19.61767314
8426,Curtis Stone,CurtisStone,81,45,157171,USA,Today,3.45E-05,1.55E-05,0.424550127,47.357565,19.60520798
8427,Shalu Yadav,shaluyadavbbc,224,38,6127,"New Delhi, India",BBC,5.99E-05,7.10E-05,0.467231523,38.07760867,19.55022133
8428,Jeff Kauflin,JeffKauflin,61,47,12413,"New York, NY",forbes,2.36E-05,2.97E-06,0.415082978,47.19447033,19.54926063
8429,Barbara Barker,meanbarb,85,46,5528,New York,Newsday,3.43E-05,7.99E-06,0.424399667,46.08476267,19.54037131
8430,Faseeh Mangi,FaseehMangi,78,42,21079,,Bloomberg,2.83E-05,8.22E-06,0.441290158,42.295106,19.52926534
8431,Steve Patterson,patterballs,65,46,21826,Toronto Canada,NBC,3.11E-05,1.78E-05,0.422851127,46.33466533,19.52190865
8432,Spencer Leigh,abigailspencer,60,44,113162,,Guardian,2.91E-05,4.89E-05,0.435196024,45.65970933,19.50977451
8433,Jack Gaughan,Jack_Gaughan,80,53,23228,"Manchester, England",DailyMail,4.77E-05,8.47E-06,0.366361735,53.41036133,19.4923423
8434,Chip Gibbons,ChipGibbons89,105,44,4168,"Washington, DC",Jacobin,3.57E-05,1.70E-05,0.441579446,44.06113067,19.44299265
8435,Holly Edgell,HollyEdgell,174,42,4943,"St Louis, MO",NPR,4.61E-05,2.41E-05,0.46154895,42.069202,19.40102596
8436,Julie Weed,Julie_Weed,65,36,4267,Seattle,NYTimes,2.27E-05,1.94E-06,0.448451277,36.051204,19.38687267
8437,Lucy Handley,lucyhandley,389,40,5231,London,CNBC,0.000105632,0.000258037,0.483996297,40.06974667,19.37673044
8438,Brian Cooley,briancooley,49,47,21294,San Francisco,cnet,2.31E-05,2.42E-06,0.410076461,47.333606,19.34199565
8439,Amber Dowling,amber_dowling,85,47,5876,"Toronto, Ontario",Variety,3.15E-05,6.85E-06,0.410717181,47.09205733,19.32261227
8440,Including Health Care,WhelanHealth,72,44,5071,"Nashville, TN",SanJoseMercuryNews,2.44E-05,1.82E-06,0.438560714,44.07437467,19.31298032
8441,Frank Baker,FrankBakerFCO,54,46,23325,,ap,2.12E-05,4.82E-07,0.417931966,46.35765,19.29960712
